"Anno";"Mes";"Nombre";"Gasto"
2018;3;"Ibarra, Enrique";1008115,72376895
2019;3;"Ibarra, Enrique";1001773,29783892
2020;3;"Ibarra, Enrique";1000918,3936155
2021;3;"Ibarra, Enrique";1004594,1718382
2017;4;"Ibarra, Enrique";1000920,19169565
2018;4;"Ibarra, Enrique";1001575,88902964
2019;4;"Ibarra, Enrique";1001506,2795099
2020;4;"Ibarra, Enrique";1006424,25686843
2021;4;"Ibarra, Enrique";1004147,64268056
2017;5;"Ibarra, Enrique";1000577,31401896
2018;5;"Ibarra, Enrique";1003652,70872959
2019;5;"Ibarra, Enrique";1000375,12819218
2020;5;"Ibarra, Enrique";1000626,33511494
2021;5;"Ibarra, Enrique";1000558,92696226
2017;6;"Ibarra, Enrique";1018025,50970954
2018;6;"Ibarra, Enrique";1000404,5074819
2019;6;"Ibarra, Enrique";1000075,62604851
2020;6;"Ibarra, Enrique";1014756,8402748
2021;6;"Ibarra, Enrique";1009633,34082508
2017;7;"Ibarra, Enrique";1000703,47318339
2018;7;"Ibarra, Enrique";1000232,52085914
2019;7;"Ibarra, Enrique";1022481,38643579
2020;7;"Ibarra, Enrique";1000230,70896134
2021;7;"Ibarra, Enrique";1000910,59954118
2017;8;"Ibarra, Enrique";1002185,2715525
2018;8;"Ibarra, Enrique";1000250,89588127
2019;8;"Ibarra, Enrique";1001159,62585527
2020;8;"Ibarra, Enrique";1001590,80032865
2021;8;"Ibarra, Enrique";1001408,89750767
2017;9;"Ibarra, Enrique";1000997,32699717
2018;9;"Ibarra, Enrique";1000263,3964931
2019;9;"Ibarra, Enrique";1015778,31316278
2020;9;"Ibarra, Enrique";1000130,26605656
2021;9;"Ibarra, Enrique";1496260,61584999
2017;10;"Ibarra, Enrique";1001111,77866864
2018;10;"Ibarra, Enrique";1001027,16766157
2019;10;"Ibarra, Enrique";1002037,20721092
2020;10;"Ibarra, Enrique";1002482,70605561
2021;10;"Ibarra, Enrique";1002247,98750026
2017;11;"Ibarra, Enrique";1000684,26590573
2018;11;"Ibarra, Enrique";1002491,26327328
2019;11;"Ibarra, Enrique";1000536,85344595
2020;11;"Ibarra, Enrique";1005230,21594015
2021;11;"Ibarra, Enrique";1000276,4411039
2017;12;"Ibarra, Enrique";1000297,7707831
2018;12;"Ibarra, Enrique";1000101,41603828
2019;12;"Ibarra, Enrique";1003995,4207185
2020;12;"Ibarra, Enrique";1001309,01316296
2021;12;"Ibarra, Enrique";1009387,58781294
2017;1;"Pena, Jorge";1001512,82021233
2018;1;"Pena, Jorge";1000131,52361846
2019;1;"Pena, Jorge";1004985,5737121
2020;1;"Pena, Jorge";1000575,29299538
2021;1;"Pena, Jorge";1001262,23056555
2017;2;"Pena, Jorge";1000300,51595424
2018;2;"Pena, Jorge";1001705,1794844
2019;2;"Pena, Jorge";1000728,31330267
2020;2;"Pena, Jorge";1004575,74254652
2021;2;"Pena, Jorge";1000480,5304148
2017;3;"Pena, Jorge";1000485,80848933
2018;3;"Pena, Jorge";1015445,91998898
2019;3;"Pena, Jorge";1001022,22327758
2020;3;"Pena, Jorge";1004072,97394942
2021;3;"Pena, Jorge";1000323,33792761
2017;4;"Pena, Jorge";1003413,77292274
2018;4;"Pena, Jorge";1012407,51383018
2019;4;"Pena, Jorge";1001261,24174155
2020;4;"Pena, Jorge";1004548,13834292
2021;4;"Pena, Jorge";1001328,31613035
2017;5;"Pena, Jorge";1001382,47693842
2018;5;"Pena, Jorge";1000280,61166096
2019;5;"Pena, Jorge";1000129,17111214
2020;5;"Pena, Jorge";1000278,2773688
2021;5;"Pena, Jorge";1000445,0744866
2017;6;"Pena, Jorge";1001796,08489081
2018;6;"Pena, Jorge";1000390,35483842
2019;6;"Pena, Jorge";1104050,98720813
2020;6;"Pena, Jorge";1007525,0659563
2021;6;"Pena, Jorge";1001902,18976381
2017;7;"Pena, Jorge";1060874,59297082
2018;7;"Pena, Jorge";1006982,57061198
2019;7;"Pena, Jorge";1004119,44899908
2020;7;"Pena, Jorge";1007160,52645224
2021;7;"Pena, Jorge";1010377,91141699
2017;8;"Pena, Jorge";1000598,36803463
2018;8;"Pena, Jorge";1000748,29769263
2019;8;"Pena, Jorge";1002844,16417357
2020;8;"Pena, Jorge";1002965,67491353
2021;8;"Pena, Jorge";1000521,75982584
2017;9;"Pena, Jorge";1000877,32946125
2018;9;"Pena, Jorge";1001105,96745889
2019;9;"Pena, Jorge";1001263,12687818
2020;9;"Pena, Jorge";1001763,5587085
2021;9;"Pena, Jorge";1000498,77204389
2017;10;"Pena, Jorge";1001959,12726137
2018;10;"Pena, Jorge";1000557,51174952
2019;10;"Pena, Jorge";1000286,37802839
2020;10;"Pena, Jorge";1000647,43509106
2021;10;"Pena, Jorge";1000256,09469309
2017;11;"Pena, Jorge";1000787,87912392
2018;11;"Pena, Jorge";1000550,88497516
2019;11;"Pena, Jorge";1000385,51745368
2020;11;"Pena, Jorge";1001593,3808632
2021;11;"Pena, Jorge";1006401,63191306
2017;12;"Pena, Jorge";1003634,11020933
2018;12;"Pena, Jorge";1002196,55615103
2019;12;"Pena, Jorge";1011266,99414738
2020;12;"Pena, Jorge";1000213,5674612
2021;12;"Pena, Jorge";1003699,50549665
2017;1;"Fontes-Gonzalez, Edwin";1000829,2742112
2018;1;"Fontes-Gonzalez, Edwin";1034713,2708402
2019;1;"Fontes-Gonzalez, Edwin";1001451,38400225
2020;1;"Fontes-Gonzalez, Edwin";1000440,59293547
2021;1;"Fontes-Gonzalez, Edwin";2148446,13002645
2017;2;"Fontes-Gonzalez, Edwin";1013761,85157815
2018;2;"Fontes-Gonzalez, Edwin";1000574,77217866
2019;2;"Fontes-Gonzalez, Edwin";1004489,04897291
2020;2;"Fontes-Gonzalez, Edwin";1002489,48555724
2021;2;"Fontes-Gonzalez, Edwin";1001567,38957676
2017;3;"Fontes-Gonzalez, Edwin";1000603,56905546
2018;3;"Fontes-Gonzalez, Edwin";1011797,57855437
2019;3;"Fontes-Gonzalez, Edwin";1000774,05792389
2020;3;"Fontes-Gonzalez, Edwin";1001359,98573191
2021;3;"Fontes-Gonzalez, Edwin";1006570,39461249
2017;4;"Fontes-Gonzalez, Edwin";1004325,49544929
2018;4;"Fontes-Gonzalez, Edwin";1000410,14474741
2019;4;"Fontes-Gonzalez, Edwin";1003304,2366871
2020;4;"Fontes-Gonzalez, Edwin";1000122,26633814
2021;4;"Fontes-Gonzalez, Edwin";1000258,48923281
2017;5;"Fontes-Gonzalez, Edwin";1007172,5399244
2018;5;"Fontes-Gonzalez, Edwin";1003186,35005512
2019;5;"Fontes-Gonzalez, Edwin";1004422,40709202
2020;5;"Fontes-Gonzalez, Edwin";1001619,65879919
2021;5;"Fontes-Gonzalez, Edwin";1001711,30061889
2017;6;"Fontes-Gonzalez, Edwin";1001594,02810484
2018;6;"Fontes-Gonzalez, Edwin";1001214,11121927
2019;6;"Fontes-Gonzalez, Edwin";1000207,68771327
2020;6;"Fontes-Gonzalez, Edwin";1048735,5351241
2021;6;"Fontes-Gonzalez, Edwin";1000764,01442198
2017;7;"Fontes-Gonzalez, Edwin";1001446,40363681
2018;7;"Fontes-Gonzalez, Edwin";1000591,7506858
2019;7;"Fontes-Gonzalez, Edwin";1001801,51717291
2020;7;"Fontes-Gonzalez, Edwin";1011471,21179892
2021;7;"Fontes-Gonzalez, Edwin";1000718,37250719
2017;8;"Fontes-Gonzalez, Edwin";1000344,29734733
2018;8;"Fontes-Gonzalez, Edwin";1002455,78497125
2019;8;"Fontes-Gonzalez, Edwin";1000447,6683209
2020;8;"Fontes-Gonzalez, Edwin";1002893,92482742
2021;8;"Fontes-Gonzalez, Edwin";1002151,23365795
2017;9;"Fontes-Gonzalez, Edwin";1006552,55065129
2018;9;"Fontes-Gonzalez, Edwin";1000893,36072113
2019;9;"Fontes-Gonzalez, Edwin";1003410,29583148
2020;9;"Fontes-Gonzalez, Edwin";1000674,35872894
2021;9;"Fontes-Gonzalez, Edwin";1000339,23458333
2017;10;"Fontes-Gonzalez, Edwin";1005502,70212962
2018;10;"Fontes-Gonzalez, Edwin";1002808,99169083
2019;10;"Fontes-Gonzalez, Edwin";1001804,16643185
2020;10;"Fontes-Gonzalez, Edwin";1001211,09173658
2021;10;"Fontes-Gonzalez, Edwin";1001028,21145924
2017;11;"Fontes-Gonzalez, Edwin";1000309,77071165
2018;11;"Fontes-Gonzalez, Edwin";1002073,79487312
2019;11;"Fontes-Gonzalez, Edwin";1004789,84695305
2020;11;"Fontes-Gonzalez, Edwin";1000812,79734623
2021;11;"Fontes-Gonzalez, Edwin";1004863,53150013
2017;12;"Fontes-Gonzalez, Edwin";1003181,19415792
2018;12;"Fontes-Gonzalez, Edwin";1000209,960493
2019;12;"Fontes-Gonzalez, Edwin";1001823,84313493
2020;12;"Fontes-Gonzalez, Edwin";1005170,36583205
2021;12;"Fontes-Gonzalez, Edwin";1002669,94426344
2017;1;"Quint, Ruben";1034162,84082357
2018;1;"Quint, Ruben";1000299,38989515
2019;1;"Quint, Ruben";1000407,11713982
2020;1;"Quint, Ruben";1000641,01193647
2021;1;"Quint, Ruben";1000792,91853035
2017;2;"Quint, Ruben";1001798,34715288
2018;2;"Quint, Ruben";1001971,4931505
2019;2;"Quint, Ruben";1004042,22239385
2020;2;"Quint, Ruben";1037789,3987639
2021;2;"Quint, Ruben";1010369,57001101
2017;3;"Quint, Ruben";1003139,16767019
2018;3;"Quint, Ruben";1001472,84510271
2019;3;"Quint, Ruben";1009273,09809047
2020;3;"Quint, Ruben";1000610,991481
2021;3;"Quint, Ruben";1000509,34939994
2017;4;"Quint, Ruben";1002121,18152717
2018;4;"Quint, Ruben";1026847,95978398
2019;4;"Quint, Ruben";1000526,32783482
2020;4;"Quint, Ruben";1001215,12749626
2021;4;"Quint, Ruben";1000353,32165342
2017;5;"Quint, Ruben";1000485,32247837
2018;5;"Quint, Ruben";1000594,96064318
2019;5;"Quint, Ruben";1001140,11541157
2020;5;"Quint, Ruben";1000132,47368178
2021;5;"Quint, Ruben";1000769,49566981
2017;6;"Quint, Ruben";1009125,11695305
2018;6;"Quint, Ruben";1000381,92470445
2019;6;"Quint, Ruben";1000808,98155995
2020;6;"Quint, Ruben";1001333,36254786
2021;6;"Quint, Ruben";1000447,00474234
2017;7;"Quint, Ruben";1000798,58713524
2018;7;"Quint, Ruben";1004148,52462818
2019;7;"Quint, Ruben";1006038,93929146
2020;7;"Quint, Ruben";1003375,18460279
2021;7;"Quint, Ruben";1000716,30265257
2017;8;"Quint, Ruben";1005228,28127195
2018;8;"Quint, Ruben";1000522,57862035
2019;8;"Quint, Ruben";1300171,63970052
2020;8;"Quint, Ruben";1000319,36900191
2021;8;"Quint, Ruben";1000808,69745176
2017;9;"Quint, Ruben";1000355,65853392
2018;9;"Quint, Ruben";1002991,69419642
2019;9;"Quint, Ruben";1000469,01050135
2020;9;"Quint, Ruben";1003046,1851338
2021;9;"Quint, Ruben";1004801,37530104
2017;10;"Quint, Ruben";1021253,41780898
2018;10;"Quint, Ruben";1001196,50877478
2019;10;"Quint, Ruben";1002963,72209518
2020;10;"Quint, Ruben";1000978,05768209
2021;10;"Quint, Ruben";1001220,32746685
2017;11;"Quint, Ruben";1002716,29256457
2018;11;"Quint, Ruben";1004911,42114163
2019;11;"Quint, Ruben";1001899,80565018
2020;11;"Quint, Ruben";1016206,79448476
2021;11;"Quint, Ruben";1000324,11088998
2017;12;"Quint, Ruben";1000857,71533144
2018;12;"Quint, Ruben";1002999,30885075
2019;12;"Quint, Ruben";1001363,47131366
2020;12;"Quint, Ruben";1001546,64049608
2021;12;"Quint, Ruben";1000306,1844897
2017;1;"Pinedo, Jaylin";1000369,66050332
2018;1;"Pinedo, Jaylin";1005398,85700388
2019;1;"Pinedo, Jaylin";1000568,17556436
2020;1;"Pinedo, Jaylin";1000253,40322755
2021;1;"Pinedo, Jaylin";1000460,56299251
2017;2;"Pinedo, Jaylin";1002261,3264352
2018;2;"Pinedo, Jaylin";1000393,46865764
2019;2;"Pinedo, Jaylin";1000427,7729101
2020;2;"Pinedo, Jaylin";1002294,72969152
2021;2;"Pinedo, Jaylin";1003407,09613913
2017;3;"Pinedo, Jaylin";1000774,1877008
2018;3;"Pinedo, Jaylin";1000417,03211345
2019;3;"Pinedo, Jaylin";1000690,68617182
2020;3;"Pinedo, Jaylin";1000464,04462288
2021;3;"Pinedo, Jaylin";1000941,44539589
2017;4;"Pinedo, Jaylin";1000877,11038161
2018;4;"Pinedo, Jaylin";1001560,98322093
2019;4;"Pinedo, Jaylin";1023767,12562064
2020;4;"Pinedo, Jaylin";1004554,93780851
2021;4;"Pinedo, Jaylin";1000830,9411115
2017;5;"Pinedo, Jaylin";1078471,1849667
2018;5;"Pinedo, Jaylin";1001301,81443444
2019;5;"Pinedo, Jaylin";1000351,68566243
2020;5;"Pinedo, Jaylin";1007290,22406931
2021;5;"Pinedo, Jaylin";1000472,97615456
2017;6;"Pinedo, Jaylin";1004029,23169318
2018;6;"Pinedo, Jaylin";1003340,19497175
2019;6;"Pinedo, Jaylin";1063073,14328771
2020;6;"Pinedo, Jaylin";1001148,55088389
2021;6;"Pinedo, Jaylin";1003538,58346705
2017;7;"Pinedo, Jaylin";1002469,04230393
2018;7;"Pinedo, Jaylin";1007250,84124899
2019;7;"Pinedo, Jaylin";1001555,85333709
2020;7;"Pinedo, Jaylin";1000702,5881356
2021;7;"Pinedo, Jaylin";1000353,9495324
2017;8;"Pinedo, Jaylin";1001376,67247932
2018;8;"Pinedo, Jaylin";1000318,00665442
2019;8;"Pinedo, Jaylin";1000222,92965644
2020;8;"Pinedo, Jaylin";1002238,79112585
2021;8;"Pinedo, Jaylin";1004783,72129528
2017;9;"Pinedo, Jaylin";1003693,12020196
2018;9;"Pinedo, Jaylin";1000209,68312717
2019;9;"Pinedo, Jaylin";1000179,12289942
2020;9;"Pinedo, Jaylin";1005761,49484299
2021;9;"Pinedo, Jaylin";1011242,2750634
2017;10;"Pinedo, Jaylin";1001625,86090058
2018;10;"Pinedo, Jaylin";1000854,15366379
2019;10;"Pinedo, Jaylin";1005213,26946274
2020;10;"Pinedo, Jaylin";1024619,01209072
2021;10;"Pinedo, Jaylin";1001081,79693094
2017;11;"Pinedo, Jaylin";1003442,85743613
2018;11;"Pinedo, Jaylin";1000488,72883333
2019;11;"Pinedo, Jaylin";1006359,35233789
2020;11;"Pinedo, Jaylin";1002742,70233954
2021;11;"Pinedo, Jaylin";1000363,51723156
2017;12;"Pinedo, Jaylin";1004699,3681101
2018;12;"Pinedo, Jaylin";1001796,7452038
2019;12;"Pinedo, Jaylin";1000986,72028712
2020;12;"Pinedo, Jaylin";1005824,55986924
2021;12;"Pinedo, Jaylin";1001774,22088363
2017;1;"Zamora, Ernesto";1001416,49315571
2018;1;"Zamora, Ernesto";1005809,23835815
2019;1;"Zamora, Ernesto";1000274,14035729
2020;1;"Zamora, Ernesto";1000286,15031602
2021;1;"Zamora, Ernesto";1001233,36969656
2017;2;"Zamora, Ernesto";1001869,26451709
2018;2;"Zamora, Ernesto";1003887,31422947
2019;2;"Zamora, Ernesto";1000369,28949295
2020;2;"Zamora, Ernesto";1000211,75760512
2021;2;"Zamora, Ernesto";1000349,38611046
2017;3;"Zamora, Ernesto";1001483,43744714
2018;3;"Zamora, Ernesto";1005044,60493523
2019;3;"Zamora, Ernesto";1000762,67982216
2020;3;"Zamora, Ernesto";1002601,84836924
2021;3;"Zamora, Ernesto";1000460,0905995
2017;4;"Zamora, Ernesto";1000377,47767641
2018;4;"Zamora, Ernesto";1001844,36693513
2019;4;"Zamora, Ernesto";1004541,96167665
2020;4;"Zamora, Ernesto";1000309,14819561
2021;4;"Zamora, Ernesto";1001241,81564143
2017;5;"Zamora, Ernesto";1000332,64948691
2018;5;"Zamora, Ernesto";1002186,07820201
2019;5;"Zamora, Ernesto";1000129,02341137
2020;5;"Zamora, Ernesto";1006658,02286539
2021;5;"Zamora, Ernesto";1000771,82958598
2017;6;"Zamora, Ernesto";1014953,57232669
2018;6;"Zamora, Ernesto";1001429,93043526
2019;6;"Zamora, Ernesto";1015710,58725339
2020;6;"Zamora, Ernesto";1001839,858435
2021;6;"Zamora, Ernesto";1000980,68872715
2017;7;"Zamora, Ernesto";1001680,16632891
2018;7;"Zamora, Ernesto";1001212,29153393
2019;7;"Zamora, Ernesto";1000531,23028814
2020;7;"Zamora, Ernesto";1004678,91611653
2021;7;"Zamora, Ernesto";1000698,09436226
2017;8;"Zamora, Ernesto";1000148,77572031
2018;8;"Zamora, Ernesto";1002500,57284734
2019;8;"Zamora, Ernesto";1000314,35327166
2020;8;"Zamora, Ernesto";1001566,86839423
2021;8;"Zamora, Ernesto";1000332,1780107
2017;9;"Zamora, Ernesto";1002407,6697018
2018;9;"Zamora, Ernesto";1008487,98795555
2019;9;"Zamora, Ernesto";1001307,44063779
2020;9;"Zamora, Ernesto";1004160,09573189
2021;9;"Zamora, Ernesto";1000562,83203387
2017;10;"Zamora, Ernesto";1000242,94046479
2018;10;"Zamora, Ernesto";1007538,61158538
2019;10;"Zamora, Ernesto";1003704,77345688
2020;10;"Zamora, Ernesto";1000841,52380606
2021;10;"Zamora, Ernesto";1001461,31842115
2017;11;"Zamora, Ernesto";1002085,98552554
2018;11;"Zamora, Ernesto";1000743,0699152
2019;11;"Zamora, Ernesto";1000940,08599894
2020;11;"Zamora, Ernesto";1001238,91077215
2021;11;"Zamora, Ernesto";1000462,20058939
2017;12;"Zamora, Ernesto";1017803,61288644
2018;12;"Zamora, Ernesto";1012679,20452812
2019;12;"Zamora, Ernesto";1000633,67550352
2020;12;"Zamora, Ernesto";1003686,54015865
2021;12;"Zamora, Ernesto";1000520,5891961
2017;1;"Sanchez Guerrero, Cesar";1001957,36964428
2018;1;"Sanchez Guerrero, Cesar";1001968,98686109
2019;1;"Sanchez Guerrero, Cesar";1001198,82361677
2020;1;"Sanchez Guerrero, Cesar";1001181,0975102
2021;1;"Sanchez Guerrero, Cesar";1002173,81223367
2017;2;"Sanchez Guerrero, Cesar";1000260,22481595
2018;2;"Sanchez Guerrero, Cesar";1001841,35938627
2019;2;"Sanchez Guerrero, Cesar";1016466,42039326
2020;2;"Sanchez Guerrero, Cesar";1000681,42085624
2021;2;"Sanchez Guerrero, Cesar";1000384,98586372
2017;3;"Sanchez Guerrero, Cesar";1000357,23569784
2018;3;"Sanchez Guerrero, Cesar";1000175,96870026
2019;3;"Sanchez Guerrero, Cesar";1000854,90484763
2020;3;"Sanchez Guerrero, Cesar";1016301,06404024
2021;3;"Sanchez Guerrero, Cesar";1001029,53930337
2017;4;"Sanchez Guerrero, Cesar";1000224,41588307
2018;4;"Sanchez Guerrero, Cesar";1000363,38317691
2019;4;"Sanchez Guerrero, Cesar";1000157,83409709
2020;4;"Sanchez Guerrero, Cesar";1000420,4486377
2021;4;"Sanchez Guerrero, Cesar";1000200,36806655
2017;5;"Sanchez Guerrero, Cesar";1001452,3269361
2018;5;"Sanchez Guerrero, Cesar";1001236,12847308
2019;5;"Sanchez Guerrero, Cesar";1000387,99463268
2020;5;"Sanchez Guerrero, Cesar";1000252,10855141
2021;5;"Sanchez Guerrero, Cesar";1001072,01182359
2017;6;"Sanchez Guerrero, Cesar";1000267,30719764
2018;6;"Sanchez Guerrero, Cesar";1000588,43583028
2019;6;"Sanchez Guerrero, Cesar";1003617,69595825
2020;6;"Sanchez Guerrero, Cesar";1000170,48255908
2021;6;"Sanchez Guerrero, Cesar";1006619,70507866
2017;7;"Sanchez Guerrero, Cesar";1029828,89063537
2018;7;"Sanchez Guerrero, Cesar";1014531,71748909
2019;7;"Sanchez Guerrero, Cesar";1004560,53452345
2020;7;"Sanchez Guerrero, Cesar";1000837,77067132
2021;7;"Sanchez Guerrero, Cesar";1002608,47129772
2017;8;"Sanchez Guerrero, Cesar";1001088,35959984
2018;8;"Sanchez Guerrero, Cesar";1001934,9960761
2019;8;"Sanchez Guerrero, Cesar";1001431,28955828
2020;8;"Sanchez Guerrero, Cesar";1003471,02833802
2021;8;"Sanchez Guerrero, Cesar";1000760,0208661
2017;9;"Sanchez Guerrero, Cesar";1000478,21157493
2018;9;"Sanchez Guerrero, Cesar";1000449,62081342
2019;9;"Sanchez Guerrero, Cesar";1029509,34314746
2020;9;"Sanchez Guerrero, Cesar";1001002,98222935
2021;9;"Sanchez Guerrero, Cesar";1001000,12778647
2017;10;"Sanchez Guerrero, Cesar";1007515,90091415
2018;10;"Sanchez Guerrero, Cesar";1001581,7404173
2019;10;"Sanchez Guerrero, Cesar";1000813,24872838
2020;10;"Sanchez Guerrero, Cesar";1004745,84368297
2021;10;"Sanchez Guerrero, Cesar";1000193,57370608
2017;11;"Sanchez Guerrero, Cesar";1000241,24692112
2018;11;"Sanchez Guerrero, Cesar";1000511,40665589
2019;11;"Sanchez Guerrero, Cesar";1000857,9942083
2020;11;"Sanchez Guerrero, Cesar";1000583,82637768
2021;11;"Sanchez Guerrero, Cesar";1001381,87613537
2017;12;"Sanchez Guerrero, Cesar";1003737,57668255
2018;12;"Sanchez Guerrero, Cesar";1001274,36274096
2019;12;"Sanchez Guerrero, Cesar";1050753,19533205
2020;12;"Sanchez Guerrero, Cesar";1006599,41321273
2021;12;"Sanchez Guerrero, Cesar";1033312,12082713
2017;1;"Guitron, Angel";1001573,93838583
2018;1;"Guitron, Angel";1000703,99318719
2019;1;"Guitron, Angel";1001004,19644051
2020;1;"Guitron, Angel";1000410,05051135
2021;1;"Guitron, Angel";1000966,04801808
2017;2;"Guitron, Angel";1000839,67883947
2018;2;"Guitron, Angel";1138031,23100489
2019;2;"Guitron, Angel";1001172,20920094
2020;2;"Guitron, Angel";1310505,86938675
2021;2;"Guitron, Angel";1000220,82569388
2017;3;"Guitron, Angel";1002266,9965825
2018;3;"Guitron, Angel";1037113,44079014
2019;3;"Guitron, Angel";1003721,67840214
2020;3;"Guitron, Angel";1002308,60116198
2021;3;"Guitron, Angel";1000324,48361529
2017;4;"Guitron, Angel";1003417,36386821
2018;4;"Guitron, Angel";1000435,09322958
2019;4;"Guitron, Angel";1000236,48990564
2020;4;"Guitron, Angel";1005922,96911856
2021;4;"Guitron, Angel";1065688,4687356
2017;5;"Guitron, Angel";1000724,76425521
2018;5;"Guitron, Angel";1000721,38314182
2019;5;"Guitron, Angel";1003989,56808241
2020;5;"Guitron, Angel";1002758,99768031
2021;5;"Guitron, Angel";1000654,46298261
2017;6;"Guitron, Angel";1001025,07711491
2018;6;"Guitron, Angel";1002837,47041731
2019;6;"Guitron, Angel";1001734,8442675
2020;6;"Guitron, Angel";1000450,50781362
2021;6;"Guitron, Angel";1002130,8665357
2017;7;"Guitron, Angel";1000993,9761131
2018;7;"Guitron, Angel";1000514,53346914
2019;7;"Guitron, Angel";1000761,98384822
2020;7;"Guitron, Angel";1001019,67242351
2021;7;"Guitron, Angel";1000933,29371177
2017;8;"Guitron, Angel";1011375,7367667
2018;8;"Guitron, Angel";1001196,52519066
2019;8;"Guitron, Angel";1000728,5026508
2020;8;"Guitron, Angel";1001204,44163219
2021;8;"Guitron, Angel";1001401,6656923
2017;9;"Guitron, Angel";1000674,02605089
2018;9;"Guitron, Angel";1000525,14427944
2019;9;"Guitron, Angel";1000267,46298525
2020;9;"Guitron, Angel";1003286,9340725
2021;9;"Guitron, Angel";1001714,94289909
2017;10;"Guitron, Angel";1004129,66674285
2018;10;"Guitron, Angel";1000247,73319432
2019;10;"Guitron, Angel";1000793,78525624
2020;10;"Guitron, Angel";1000653,50634573
2021;10;"Guitron, Angel";1000710,08808625
2017;11;"Guitron, Angel";1000518,04743769
2018;11;"Guitron, Angel";1000171,18396405
2019;11;"Guitron, Angel";1001021,66274126
2020;11;"Guitron, Angel";1001586,23800318
2021;11;"Guitron, Angel";1002538,07707623
2017;12;"Guitron, Angel";1000641,3861556
2018;12;"Guitron, Angel";1001491,65115409
2019;12;"Guitron, Angel";1000771,69170689
2020;12;"Guitron, Angel";1001138,95472485
2021;12;"Guitron, Angel";1001265,73321474
2017;1;"Zamora, Selena";1000965,18505906
2018;1;"Zamora, Selena";1000671,3035638
2019;1;"Zamora, Selena";1000780,33698273
2020;1;"Zamora, Selena";1000206,80085572
2021;1;"Zamora, Selena";1003985,48862839
2017;2;"Zamora, Selena";1007213,01790397
